location,corr_coeff_min,negative_correlation_time_delay,corr_coeff_max,positive_correlation_time_delay,signal_length,column_name
Luxembourg,-0.24513295624080278,155,0.01751117484664711,-1,624,E3_Fiscal measures
Slovakia,-0.24512340534477378,391,0.5079696200351361,-15,624,stringency_index
Serbia,-0.24509285975200187,432,0.1738205368303991,-433,624,C7_Restrictions on internal movement
Ecuador,-0.24508938072742673,415,0.2738417055162098,-2,624,H6_Flag
Turkey,-0.2448606128751966,329,0.5952491703407751,-77,624,C4_Flag
Angola,-0.2446789709608179,95,0.15260018636324604,-367,624,E2_Debt/contract relief
Egypt,-0.24466354859924172,413,0.4226428074254141,-1,624,H6_Facial Coverings
Uganda,-0.2444560772658547,511,0.09320799285180091,-1,624,C6_Stay at home requirements
Turkey,-0.24443459073997348,329,0.6697861056207329,-133,624,H7_Vaccination policy
Sudan,-0.2441662584318396,319,0.14953343344947626,-327,624,stringency_index
Guinea,-0.24389279090101185,131,0.30109348021219395,-1,624,C7_Restrictions on internal movement
Spain,-0.24342155027732482,333,0.2595193557695369,-1,624,C4_Restrictions on gatherings
Kenya,-0.24327237033181526,533,0.14432799807463223,-1,624,H8_Protection of elderly people
Japan,-0.24319662869452074,461,0.1455236763919844,-452,624,H2_Testing policy
Timor,-0.2431542091003216,463,0.6218926257934881,-1,624,C7_Restrictions on internal movement
Monaco,-0.24265588357725157,294,0.5057317187430901,-37,624,H3_Contact tracing
Italy,-0.2425483217596974,287,0.6104840609064064,-165,624,H7_Vaccination policy
Spain,-0.24244623039178148,112,0.25807196762713824,-79,624,C6_Flag
Iraq,-0.24204818141308998,411,0.7844696928332885,-14,624,H7_Vaccination policy
Serbia,-0.24190212629373928,301,0.5794552544843278,-140,624,H7_Vaccination policy
Egypt,-0.2418434431381029,147,0.3429877913854139,-1,624,C4_Restrictions on gatherings
Uganda,-0.2417016948608454,516,0.05850324902368891,-1,624,C2_Workplace closing
Germany,-0.24152992764095568,441,0.374898723746393,-15,624,C1_School closing
Mongolia,-0.2414581342339144,307,0.05800976562174725,-494,624,C2_Workplace closing
Mauritius,-0.24142952557609945,232,0.07386230064553696,-293,624,C7_Flag
South Sudan,-0.24134768579325477,79,0.15008037386466763,-54,624,C2_Workplace closing
Spain,-0.24091913945065324,312,0.15195592371794955,-4,624,C1_Flag
Bolivia,-0.24086823625709883,472,0.48218887446260283,-34,624,H2_Testing policy
Timor,-0.2407792291293561,265,0.5470917184658893,-1,624,H8_Protection of elderly people
Senegal,-0.24063634903091305,0,0.13161165686756768,-343,624,E2_Debt/contract relief
Kazakhstan,-0.24021216254039138,232,0.06168539178359439,-287,624,C1_Flag
Kazakhstan,-0.23987915982974287,489,0.17506319948214072,-1,624,H6_Facial Coverings
Poland,-0.23938999376808928,115,0.6029065700052709,-148,624,H7_Vaccination policy
Kazakhstan,-0.23925890259998087,546,0.04094495374066958,-566,624,C7_Restrictions on internal movement
Bahamas,-0.23909375762314905,544,0.24939081449146225,-1,624,C7_Restrictions on internal movement
Netherlands,-0.23884859163775965,290,0.339466255832767,-1,624,C4_Restrictions on gatherings
Denmark,-0.23883925582441617,293,0.595230244872973,-27,624,E1_Flag
Uzbekistan,-0.238252016087135,183,0.5315740704336513,-1,624,H2_Testing policy
Kenya,-0.23793232768039804,280,0.1318268074764423,-271,624,C5_Close public transport
Kenya,-0.23792945664836754,544,0.19332436264154798,-14,624,C2_Workplace closing
Russia,-0.2378210639020449,281,0.479578476418923,-222,624,C6_Flag
Kyrgyzstan,-0.23781278863773778,152,0.13099195536094024,-364,624,C7_Restrictions on internal movement
Kuwait,-0.23764829733791965,392,0.15858974498876502,-70,624,C3_Flag
Austria,-0.23744151313848372,173,0.6423138582416401,-9,624,C6_Stay at home requirements
Honduras,-0.23722775764491857,546,0.10045527872047538,-399,624,H8_Protection of elderly people
Senegal,-0.23696707866869748,0,0.13073622824567868,-343,624,E1_Income support
Belize,-0.2368753371269962,132,0.16822598863486035,-40,624,C4_Restrictions on gatherings
Russia,-0.23668277322658224,542,0.3882422660339898,-1,624,H3_Contact tracing
Iran,-0.23627841699213586,451,0.7685589569197311,-1,624,H7_Vaccination policy
Bahamas,-0.23623828731861587,52,0.1522215587666128,-300,624,C2_Flag
Brunei,-0.2361473322015809,584,0.13807148439131212,-1,624,H2_Testing policy
Mexico,-0.2359612007404008,559,0.11410307177343755,-301,624,C8_International travel controls
Honduras,-0.23546214366629184,543,0.1234673226283146,-1,624,C8_International travel controls
Bolivia,-0.23501971700651253,485,0.3016906401628678,-371,624,C6_Stay at home requirements
Norway,-0.23497176370085343,56,0.1458418071042271,-513,624,C7_Restrictions on internal movement
Barbados,-0.23488676529665733,36,0.09989381862261763,-257,624,C7_Restrictions on internal movement
Barbados,-0.2348344600606766,55,0.2402372838457243,-73,624,C3_Cancel public events
Benin,-0.23483002299449846,580,0.060213398586057267,-1,624,C4_Restrictions on gatherings
Monaco,-0.23446064886328175,383,0.11242774997999042,-530,624,C2_Workplace closing
Germany,-0.23436841630820585,428,0.15417365004535064,-50,624,C7_Restrictions on internal movement
China,-0.23431596933681006,26,0.1402907285192814,-357,624,C5_Close public transport
New Zealand,-0.23426694707027523,46,0.4669303359763731,-4,624,H8_Protection of elderly people
Czechia,-0.23413844526235728,138,0.1814614416564985,-56,624,C1_Flag
Fiji,-0.23400620211932574,323,0.4773274929485259,-1,624,C7_Restrictions on internal movement
Netherlands,-0.23392052909985542,423,0.22176555302749193,-1,624,C6_Stay at home requirements
Slovakia,-0.23389051307757142,364,0.5897906979654122,-8,624,C2_Workplace closing
Croatia,-0.2338260153754404,45,0.09173143467420218,-375,624,C7_Restrictions on internal movement
Kyrgyzstan,-0.23380060493146507,511,0.25403767964493923,-17,624,E2_Debt/contract relief
Guinea,-0.2337176886760794,137,0.1126033223920503,-1,624,E2_Debt/contract relief
Myanmar,-0.23362264350218673,225,0.6733328260266963,-1,624,C7_Flag
Seychelles,-0.23340019609005003,246,0.44871397819308667,-22,624,C6_Stay at home requirements
Azerbaijan,-0.2333038668939345,22,0.16801951651031918,-391,624,C7_Restrictions on internal movement
Guinea,-0.2325565477394683,403,0.33962495771922674,-1,624,C6_Stay at home requirements
Tunisia,-0.23226638537316469,308,0.506500376904162,-3,624,C5_Close public transport
France,-0.23179905662678985,63,0.19690245462299152,-17,624,C7_Restrictions on internal movement
San Marino,-0.2317367103214799,54,0.5701471046587351,-154,624,H7_Vaccination policy
Philippines,-0.23127387707411093,434,0.7887452505163467,-1,624,H7_Vaccination policy
Algeria,-0.23112470656468978,517,0.23409188639071968,-483,624,C4_Flag
South Africa,-0.23093002761272186,26,0.17256904311184643,-454,624,C8_International travel controls
Guinea,-0.2308370601573194,137,0.10204835630553792,-1,624,E1_Income support
United Kingdom,-0.23083646937146043,336,0.35892306470040247,-86,624,H6_Flag
Belize,-0.23082808923987969,283,0.2552831188429261,-1,624,C7_Restrictions on internal movement
Seychelles,-0.23042063354206244,234,0.24251372694560375,-78,624,C2_Workplace closing
Liberia,-0.2303277950251596,484,0.18784587996852847,-3,624,C3_Cancel public events
Timor,-0.2302344073077897,541,0.09146436174414924,-1,624,C1_School closing
Italy,-0.23021505572467177,418,0.2827346660407111,-292,624,C2_Flag
South Africa,-0.23015837687255733,133,0.23854161482139155,-359,624,C7_Restrictions on internal movement
Mongolia,-0.2300948791311238,88,0.09431503641487438,-347,624,H8_Flag
Ireland,-0.22986019108380654,351,0.10259751157488527,-551,624,C5_Close public transport
Timor,-0.229321063650058,295,0.5761698912752948,-1,624,C2_Workplace closing
Dominica,-0.22893220211438217,584,0.05668837288750855,-1,624,H2_Testing policy
Costa Rica,-0.22879742108281695,345,0.10358751588060475,-118,624,C2_Flag
Algeria,-0.22877541272722932,530,0.26041917476531123,-115,624,C7_Restrictions on internal movement
Uzbekistan,-0.22871096321449322,259,0.3418843116021015,-191,624,C7_Flag
Vietnam,-0.22852125141672705,321,0.06615225548850887,-210,624,C7_Flag
Italy,-0.2283645215551304,418,0.40523222770774964,-23,624,C6_Flag
Canada,-0.2282473220669547,65,0.08166825020302101,-339,624,H6_Flag
Malta,-0.22813304116959612,279,0.6630952261472102,-160,624,H7_Vaccination policy
Bahamas,-0.22796917702725858,52,0.1539160377396196,-300,624,C4_Flag
Georgia,-0.2278766332124603,44,0.2595056831941264,-426,624,C1_School closing
Bahamas,-0.227803710994557,52,0.19666763864820477,-325,624,C3_Flag
Guinea,-0.22775786600473943,147,0.10527355050743041,-1,624,C5_Close public transport
Lithuania,-0.22770507946650057,297,0.5786913749011081,-215,624,H7_Vaccination policy
Angola,-0.22743909587929725,456,0.054637476566883135,-496,624,C5_Close public transport
Germany,-0.22728424422472324,291,0.5904698484749472,-118,624,H7_Vaccination policy
Seychelles,-0.22715007481693136,402,0.6528521489456844,-6,624,H7_Vaccination policy
Turkey,-0.22709743346124633,403,0.12507449556850278,-590,624,H3_Contact tracing
Ecuador,-0.22703533974511855,439,0.2697929536323171,-1,624,C2_Workplace closing
Austria,-0.22695767025387126,286,0.5943879238664026,-131,624,H7_Vaccination policy
United States,-0.22689837005826619,84,0.6252600683374758,-39,624,C5_Flag
Laos,-0.22666900477340896,295,0.393609150230918,-1,624,C4_Restrictions on gatherings
Togo,-0.22615344113605243,42,0.20359205998852617,-1,624,C3_Cancel public events
Egypt,-0.22607774208013595,450,0.18798903998098235,-489,624,C7_Restrictions on internal movement
Algeria,-0.2260456263355501,290,0.37863095205029706,-5,624,C7_Flag
Angola,-0.2258311466402965,456,0.03907278752529426,-467,624,C6_Stay at home requirements
Haiti,-0.22558956983203532,291,0.0788715658707543,-374,624,stringency_index
Kyrgyzstan,-0.2255032785933713,460,0.19213633261887272,-1,624,H6_Facial Coverings
Netherlands,-0.22506746168947486,424,0.26264890218839804,-7,624,C1_School closing
Kyrgyzstan,-0.22485017865593138,151,0.12423408187625351,-344,624,stringency_index
Bulgaria,-0.22481308190875876,32,0.1772628656170824,-211,624,C7_Restrictions on internal movement
Kyrgyzstan,-0.22436234999390495,173,0.156039687920057,-247,624,C5_Close public transport
Gambia,-0.22415481549477587,377,0.08690602183843306,-99,624,C4_Flag
Venezuela,-0.22408799701065102,209,0.6436830136841446,-1,624,H7_Vaccination policy
Kyrgyzstan,-0.22399355137340166,173,0.1902670795132695,-288,624,E1_Income support
Peru,-0.22396661528953957,110,0.2940146879155242,-104,624,H7_Vaccination policy
Turkey,-0.223710791264287,329,0.6248772573105529,-100,624,E1_Flag
Namibia,-0.22317331880153862,63,0.24058889835281833,-7,624,C7_Restrictions on internal movement
Jordan,-0.22310674391584828,277,0.6308619686444058,-139,624,H7_Vaccination policy
Indonesia,-0.22299717623656395,349,0.7134365016420554,-26,624,H7_Vaccination policy
Sudan,-0.22299564064415323,305,0.27937049446921214,-1,624,C2_Workplace closing
Lithuania,-0.22270501881618948,136,0.5474510003921029,-41,624,C7_Restrictions on internal movement
Pakistan,-0.22266586330361104,433,0.32106321647608493,-1,624,H8_Protection of elderly people
Belize,-0.22264086054185886,0,0.2904296478951265,-246,624,E1_Flag
Malaysia,-0.2223834401506098,489,0.7729463735573925,-1,624,H7_Vaccination policy
Dominica,-0.22141298783633073,584,0.1637364799824909,-1,624,H6_Facial Coverings
Australia,-0.22089412477807302,97,0.14608819721329247,-117,624,H8_Flag
Haiti,-0.22078678359793447,128,0.2564509138522106,-1,624,H6_Facial Coverings
Turkey,-0.22038304367917416,83,0.136032861070344,-531,624,C6_Stay at home requirements
Trinidad and Tobago,-0.22028146150361294,471,0.7288431779692558,-18,624,H7_Vaccination policy
Russia,-0.22019498119213746,525,0.6812987972309774,-1,624,C5_Flag
Brunei,-0.2201918135400746,584,0.5670066209722776,-1,624,H6_Facial Coverings
Ecuador,-0.2199252440667603,419,0.14008351596654126,-134,624,H2_Testing policy
Ireland,-0.21979649986275562,275,0.18119988833996659,-41,624,H3_Contact tracing
Botswana,-0.2197885378412741,213,0.12617683204574112,-30,624,C3_Cancel public events
Gabon,-0.21886038044295789,343,0.19890717175973818,-56,624,H6_Facial Coverings
Dominican Republic,-0.21882606388811465,153,0.440498174657999,-214,624,H7_Vaccination policy
Brazil,-0.21879282540154255,425,0.20754565956924684,-451,624,H2_Testing policy
Azerbaijan,-0.218492859457193,301,0.27551962890760423,-223,624,C7_Flag
Gambia,-0.21831659152576272,553,0.10136649648394058,-1,624,C4_Restrictions on gatherings
Thailand,-0.2181933007662619,57,0.07450306766007095,-356,624,C7_Flag
Laos,-0.21816751548364097,422,0.10606340073083674,-1,624,H8_Protection of elderly people
Trinidad and Tobago,-0.21788342963000926,489,0.14850526091543798,-564,624,C8_International travel controls
Sweden,-0.21745674876195464,413,0.21673153808024964,-3,624,C5_Close public transport
Botswana,-0.21739736583730074,529,0.11642158771078674,-30,624,C2_Workplace closing
Oman,-0.21726329881285003,471,0.4109772320134874,-1,624,E2_Debt/contract relief
Angola,-0.21700773440482757,537,0.0875602402916644,-413,624,C3_Cancel public events
Honduras,-0.21688314462686512,0,0.20086828453092703,-594,624,C1_Flag
Canada,-0.21664144295774934,17,0.5464800275845052,-64,624,H8_Flag
Spain,-0.2164136375184877,146,0.057424968972345905,-382,624,H3_Contact tracing
Timor,-0.21622415314248322,321,0.6209543901174424,-1,624,C5_Close public transport
Angola,-0.21582945970413708,257,0.5087808146036159,-1,624,H7_Vaccination policy
Honduras,-0.21581303481879877,0,0.21490613319143245,-454,624,C5_Close public transport
Liberia,-0.2158070947192633,161,0.0435791799757313,-2,624,stringency_index
Russia,-0.21559494610701127,299,0.24496189563004073,-398,624,E2_Debt/contract relief
Kyrgyzstan,-0.21557720491645013,228,0.24112972669285768,-289,624,E1_Flag
Kenya,-0.21548362689339776,544,0.14813552027076907,-352,624,C1_School closing
Liberia,-0.2153197719796061,242,0.18893343440026406,-14,624,C8_International travel controls
Liberia,-0.2147153223693598,180,0.07276754045044714,-133,624,C1_School closing
China,-0.21469691129141985,0,0.12174785118883676,-231,624,H6_Flag
Uganda,-0.2146354665016327,184,0.044500984008445016,-249,624,H6_Flag
Paraguay,-0.2143807705462957,421,0.07566819692144336,-61,624,C5_Flag
France,-0.21432872335173958,272,0.5585013133607583,-119,624,H7_Vaccination policy
Netherlands,-0.21430907268763183,420,0.1528741267130025,-414,624,E2_Debt/contract relief
El Salvador,-0.21423793901530594,0,0.11096387179890822,-452,624,C2_Workplace closing
Germany,-0.21420579834058762,218,0.08820901465846528,-118,624,H8_Flag
Benin,-0.21419856172730325,580,0.1022281404641859,-1,624,H6_Facial Coverings
Liberia,-0.21408340263975772,153,0.08538892843173815,-18,624,C6_Stay at home requirements
Guyana,-0.21399049290364777,536,0.07384206663058968,-214,624,C2_Workplace closing
Mexico,-0.21317192015399683,341,0.4670876528722221,-5,624,E2_Debt/contract relief
Botswana,-0.2130946618198323,529,0.15372281330787826,-2,624,C7_Restrictions on internal movement
Nigeria,-0.2130564453288893,341,0.10000715051034759,-293,624,E1_Income support
Mexico,-0.2129098637915792,551,0.43381287814491876,-3,624,C4_Restrictions on gatherings
Azerbaijan,-0.21261388512241494,322,0.34979177051980437,-30,624,H6_Facial Coverings
Ecuador,-0.21257207561451266,295,0.2347070101122813,-126,624,C5_Flag
Seychelles,-0.21247793185572056,231,0.18581154110596243,-1,624,H8_Protection of elderly people
Russia,-0.2123346565618111,323,0.27374459507585786,-417,624,C1_School closing
New Zealand,-0.21210606977431998,595,0.052577299953204586,-514,624,E2_Debt/contract relief
South Sudan,-0.21197217701868687,103,0.1900207303962178,-16,624,stringency_index
Australia,-0.21160023304780692,410,0.2015277874481875,-119,624,C6_Flag
Spain,-0.2110348868245494,333,0.10319310802421826,-1,624,C2_Workplace closing
Philippines,-0.21084682725762097,0,0.1318791331191726,-216,624,C5_Flag
Ireland,-0.21058398369014422,269,0.4202468735516476,-2,624,H6_Facial Coverings
Azerbaijan,-0.21050477584814334,112,0.5976806078525481,-94,624,E2_Debt/contract relief
Bulgaria,-0.21032377765098684,291,0.6067639656407556,-126,624,H7_Vaccination policy
Romania,-0.2102852895237975,432,0.08122295639469577,-352,624,C5_Close public transport
Belize,-0.21016129597980876,216,0.26126693880986346,-1,624,E2_Debt/contract relief
Myanmar,-0.20990953431193238,539,0.6029323127636572,-12,624,H7_Vaccination policy
Gambia,-0.20989060596615616,553,0.17672566472577342,-1,624,H3_Contact tracing
Suriname,-0.20980214639574113,474,0.6484608597440243,-1,624,H7_Vaccination policy
Senegal,-0.20973121015457638,251,0.214813746716889,-33,624,C2_Workplace closing
Rwanda,-0.20945297693115883,526,0.5118932553617753,-1,624,H7_Vaccination policy
Azerbaijan,-0.20929630453816467,276,0.26728255893228187,-1,624,C8_International travel controls
Indonesia,-0.208827267497671,349,0.5715461113547721,-20,624,H2_Testing policy
Indonesia,-0.208827267497671,349,0.5715461113547721,-20,624,H8_Flag
France,-0.20881023711073185,418,0.28492077605730476,-25,624,C4_Flag
Kyrgyzstan,-0.20850168196364402,85,0.16745742213562997,-81,624,C6_Flag
Bosnia and Herzegovina,-0.20847338623228065,438,0.06752036239122834,-338,624,C5_Close public transport
Zimbabwe,-0.20846085177587279,362,0.13798333273149993,-135,624,H8_Protection of elderly people
Cuba,-0.20843273108753707,526,0.6284948789816214,-1,624,H8_Flag
Croatia,-0.20843159991469282,286,0.5587100829300612,-140,624,H7_Vaccination policy
Monaco,-0.20842304224249633,294,0.5291824457244028,-161,624,H7_Vaccination policy
